Symbol,Name,Country,IPO Year,Volume,Sector,Industry
ttoo,T2 Biosystems Inc.,United States,2014,1551588,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
ttwo,Take-Two Interactive Software Inc.,United States,1997,1125168,Technology,Computer Software: Prepackaged Software
turn,180 Degree Capital Corp.,United States,NA,8537,Finance,Finance/Investors Services
tusk,Mammoth Energy Services Inc.,United States,2016,51518,Energy,Oilfield Services/Equipment
tvac,Thayer Ventures Acquisition Corporation Class A,United States,2021,1722,NA,NA
tvtx,Travere Therapeutics Inc.,United States,NA,657454,Health Care,Major Pharmaceuticals
tvty,Tivity Health Inc.,United States,NA,389911,Health Care,Medical Specialities
tw,Tradeweb Markets Inc. Class A,United States,2019,444481,Finance,Investment Bankers/Brokers/Service
twct,TWC Tech Holdings II Corp. Class A,United States,2020,294569,NA,NA
twin,Twin Disc Incorporated,United States,NA,2769,Capital Goods,Industrial Machinery/Components
twnk,Hostess Brands Inc. Class A,United States,2015,483347,Consumer Non-Durables,Specialty Foods
twou,2U Inc.,United States,2014,1339523,Miscellaneous,Service to the Health Industry
twst,Twist Bioscience Corporation,United States,2018,598982,Health Care,Managed Health Care
txg,10x Genomics Inc. Class A,United States,2019,566170,Health Care,Managed Health Care
txmd,TherapeuticsMD Inc.,United States,NA,7382963,Health Care,Major Pharmaceuticals
txn,Texas Instruments Incorporated,United States,NA,3512405,Technology,Semiconductors
txrh,Texas Roadhouse Inc.,United States,2004,693552,Consumer Services,Restaurants
tyht,Shineco Inc.,China,2016,621321,Consumer Durables,Specialty Chemicals
tyme,Tyme Technologies Inc.,United States,NA,1466537,Health Care,Major Pharmaceuticals
tzoo,Travelzoo,United States,NA,69963,Technology,EDP Services
ual,United Airlines Holdings Inc.,United States,NA,13841058,Transportation,Air Freight/Delivery Services
ubcp,United Bancorp Inc.,United States,NA,10503,Finance,Major Banks
ubfo,United Security Bancshares,United States,NA,111120,Finance,Major Banks
uboh,United Bancshares Inc.,United States,NA,1861,Finance,Major Banks
ubsi,United Bankshares Inc.,United States,NA,444030,Finance,Major Banks
ubx,Unity Biotechnology Inc.,United States,2018,539392,Consumer Durables,Specialty Chemicals
ucbi,United Community Banks Inc.,United States,NA,373192,Finance,Major Banks
uctt,Ultra Clean Holdings Inc.,United States,2004,767144,Technology,Semiconductors
ueic,Universal Electronics Inc.,United States,1993,78289,Consumer Non-Durables,Consumer Electronics/Appliances
ueps,Net 1 UEPS Technologies Inc.,South Africa,2005,175882,Technology,EDP Services
ufcs,United Fire Group Inc.,United States,NA,63362,Finance,Property-Casualty Insurers
ufpi,UFP Industries Inc.,United States,1993,557722,Basic Industries,Forest Products
ufpt,UFP Technologies Inc.,United States,1993,38369,Capital Goods,Containers/Packaging
ug,United-Guardian Inc.,United States,NA,1901,Consumer Non-Durables,Package Goods/Cosmetics
ugro,urban-gro Inc.,United States,NA,83317,Capital Goods,Industrial Machinery/Components
uhal,Amerco,United States,NA,34520,Miscellaneous,Rental/Leasing Companies
uihc,United Insurance Holdings Corp.,United States,NA,106836,Finance,Property-Casualty Insurers
ulbi,Ultralife Corporation,United States,1992,50071,Technology,Electronic Components
ulcc,Frontier Group Holdings Inc.,United States,2021,626198,Transportation,Air Freight/Delivery Services
ulh,Universal Logistics Holdings Inc.,United States,NA,33061,Transportation,Trucking Freight/Courier Services
ulta,Ulta Beauty Inc.,United States,2007,463665,NA,NA
umbf,UMB Financial Corporation,United States,NA,137136,Finance,Commercial Banks
umpq,Umpqua Holdings Corporation,United States,NA,2138547,Finance,Commercial Banks
unam,Unico American Corporation,United States,NA,2222,Finance,Property-Casualty Insurers
unb,Union Bankshares Inc.,United States,NA,5056,Finance,Major Banks
unit,Uniti Group Inc.,United States,NA,964877,Consumer Services,Real Estate Investment Trusts
unty,Unity Bancorp Inc.,United States,NA,15992,Finance,Major Banks
uone,Urban One Inc. Class A,United States,NA,1746650,Consumer Services,Broadcasting
uonek,Urban One Inc. Class D,United States,NA,1193335,Consumer Services,Broadcasting
upld,Upland Software Inc.,United States,2014,212860,Technology,EDP Services
upwk,Upwork Inc.,United States,2018,1774208,NA,NA
urbn,Urban Outfitters Inc.,United States,1993,1103903,Consumer Services,Clothing/Shoe/Accessory Stores
usak,USA Truck Inc.,United States,1992,150859,Transportation,Trucking Freight/Courier Services
usap,Universal Stainless & Alloy Products Inc.,United States,1994,60382,Basic Industries,Steel/Iron Ore
usau,U.S. Gold Corp.,United States,NA,24486,Basic Industries,Precious Metals
uscr,U.S. Concrete Inc.,United States,NA,198764,Capital Goods,Building Materials
useg,U.S. Energy Corp.,United States,NA,66072,Energy,Oil & Gas Production
usio,Usio Inc.,United States,NA,96762,Technology,EDP Services
uslm,United States Lime & Minerals Inc.,United States,NA,6185,Energy,Other Metals and Minerals
usws,U.S. Well Services Inc. Class A,United States,2017,1177278,Energy,Oil & Gas Production
uthr,United Therapeutics Corporation,United States,1999,232111,Health Care,Major Pharmaceuticals
utmd,Utah Medical Products Inc.,United States,NA,3295,Health Care,Medical/Dental Instruments
uvsp,Univest Financial Corporation,United States,NA,102175,Finance,Major Banks
vabk,Virginia National Bankshares Corporation,United States,NA,2709,Finance,Major Banks
vacq,Vector Acquisition Corporation Class A,United States,2020,696336,Finance,Business Services
valu,Value Line Inc.,United States,1983,4169,Technology,Advertising
vbfc,Village Bank and Trust Financial Corp.,United States,NA,711,Finance,Major Banks
vbiv,VBI Vaccines Inc. New (Canada),United States,NA,2820965,NA,NA
vbtx,Veritex Holdings Inc.,United States,2014,608854,Finance,Major Banks
vc,Visteon Corporation,United States,NA,401434,Capital Goods,Auto Parts:O.E.M.
vcel,Vericel Corporation,United States,NA,631923,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
vcnx,Vaccinex Inc.,United States,2018,155274,Health Care,Major Pharmaceuticals
vctr,Victory Capital Holdings Inc. Class A,United States,2018,153451,Finance,Investment Managers
vcvc,10X Capital Venture Acquisition Corp Class A,United States,2021,472196,NA,NA
vcyt,Veracyte Inc.,United States,2013,452086,Health Care,Major Pharmaceuticals
veco,Veeco Instruments Inc.,United States,1994,514214,Technology,Semiconductors
velo,Velocity Acquisition Corp. Class A,United States,2021,6688,NA,NA
verb,Verb Technology Company Inc.,United States,NA,2323216,Technology,EDP Services
veri,Veritone Inc.,United States,2017,475264,Technology,EDP Services
vero,Venus Concept Inc.,United States,2017,135412,Health Care,Medical/Dental Instruments
veru,Veru Inc.,United States,NA,821287,Health Care,Major Pharmaceuticals
verx,Vertex Inc. Class A,United States,2020,258340,Technology,EDP Services
vg,Vonage Holdings Corp.,United States,2006,1347688,Public Utilities,Telecommunications Equipment
viac,ViacomCBS Inc. Class B,United States,NA,40876645,Consumer Services,Movies/Entertainment
viaca,ViacomCBS Inc. Class A,United States,NA,166060,Consumer Services,Movies/Entertainment
viav,Viavi Solutions Inc.,United States,NA,1232171,Technology,Radio And Television Broadcasting And Communications Equipment
vicr,Vicor Corporation,United States,NA,301089,Capital Goods,Industrial Machinery/Components
vinc,Vincerx Pharma Inc.,United States,2020,57776,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
vino,Gaucho Group Holdings Inc.,United States,NA,6006,Finance,Real Estate
vir,Vir Biotechnology Inc.,United States,2019,924185,Health Care,Major Pharmaceuticals
virc,Virco Manufacturing Corporation,United States,NA,12664,Consumer Durables,Industrial Specialties
viri,Virios Therapeutics Inc.,United States,2020,23711,Health Care,Major Pharmaceuticals
virt,Virtu Financial Inc. Class A,United States,2015,936686,Finance,Investment Bankers/Brokers/Service
virx,Viracta Therapeutics Inc.,United States,NA,336144,Health Care,Major Pharmaceuticals
visl,Vislink Technologies Inc.,United States,2013,5190571,Capital Goods,Telecommunications Equipment
vitl,Vital Farms Inc.,United States,2020,407240,NA,NA
vive,Viveve Medical Inc.,United States,NA,140488,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
vivo,Meridian Bioscience Inc.,United States,1986,810709,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
vktx,Viking Therapeutics Inc.,United States,2015,483552,Health Care,Major Pharmaceuticals
vldr,Velodyne Lidar Inc.,United States,NA,2781646,Capital Goods,Industrial Machinery/Components
vlgea,Village Super Market Inc. Class A,United States,NA,18706,Consumer Services,Food Chains
vlon,Vallon Pharmaceuticals Inc.,United States,2021,87414,Consumer Durables,Specialty Chemicals
vly,Valley National Bancorp,United States,NA,3556460,Finance,Major Banks
vmac,Vistas Media Acquisition Company Inc. Class A,United States,2020,8455,NA,NA
vnda,Vanda Pharmaceuticals Inc.,United States,2006,268997,Health Care,Major Pharmaceuticals
vor,Vor Biopharma Inc.,United States,2021,80603,Health Care,Major Pharmaceuticals
voso,Virtuoso Acquisition Corp. Class A,United States,2021,132737,NA,NA
voxx,VOXX International Corporation Class A,United States,NA,122527,Consumer Non-Durables,Consumer Electronics/Appliances
vra,Vera Bradley Inc.,United States,2010,129658,Consumer Non-Durables,Apparel
vray,ViewRay Inc.,United States,NA,937288,Health Care,Industrial Specialties
vrca,Verrica Pharmaceuticals Inc.,United States,2018,52369,Health Care,Major Pharmaceuticals
vrdn,Viridian Therapeutics Inc.,United States,2014,31062,Health Care,Major Pharmaceuticals
vrex,Varex Imaging Corporation,United States,NA,268623,Health Care,Medical Electronics
vrm,Vroom Inc.,United States,2020,1926328,Consumer Services,Other Specialty Stores
vrme,VerifyMe Inc.,United States,NA,33370,Miscellaneous,Diversified Manufacture
vrns,Varonis Systems Inc.,United States,2014,853733,Technology,Computer Software: Prepackaged Software
vrnt,Verint Systems Inc.,United States,2002,1285545,Technology,EDP Services
vrpx,Virpax Pharmaceuticals Inc.,United States,2021,16123,Consumer Durables,Specialty Chemicals
vrrm,Verra Mobility Corporation Class A,United States,2017,858030,NA,NA
vrsk,Verisk Analytics Inc.,United States,2009,925616,Miscellaneous,Business Services
vrsn,VeriSign Inc.,United States,1998,766806,Technology,EDP Services
vrts,Virtus Investment Partners Inc.,United States,NA,34806,Finance,Investment Managers
vrtx,Vertex Pharmaceuticals Incorporated,United States,1991,1205065,Health Care,Major Pharmaceuticals
vsat,ViaSat Inc.,United States,1996,354479,Technology,Radio And Television Broadcasting And Communications Equipment
vsec,VSE Corporation,United States,NA,36678,NA,NA
vspr,Vesper Healthcare Acquisition Corp. Class A,United States,2020,846701,NA,NA
vstm,Verastem Inc.,United States,2012,1144428,Health Care,Major Pharmaceuticals
vtaq,Ventoux CCM Acquisition Corp.,United States,2021,15011,NA,NA
vtgn,VistaGen Therapeutics Inc.,United States,NA,809281,Health Care,Major Pharmaceuticals
vtiq,VectoIQ Acquisition Corp. II Class A,United States,2021,32915,NA,NA
vtnr,Vertex Energy Inc,United States,NA,621911,Energy,Oilfield Services/Equipment
vtrs,Viatris Inc.,United States,NA,4871787,Consumer Durables,Specialty Chemicals
vtsi,VirTra Inc.,United States,NA,587305,Capital Goods,Military/Government/Technical
vtvt,vTv Therapeutics Inc. Class A,United States,2015,901614,Health Care,Major Pharmaceuticals
vuzi,Vuzix Corporation,United States,NA,4276274,Capital Goods,Industrial Machinery/Components
vvos,Vivos Therapeutics Inc.,United States,2020,41642,Health Care,Medical Specialities
vwtr,Vidler Water Resources Inc.,United States,NA,57869,Public Utilities,Water Supply
vxrt,Vaxart Inc,United States,NA,5568419,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
vygr,Voyager Therapeutics Inc.,United States,2015,317980,Health Care,Major Pharmaceuticals
vyne,VYNE Therapeutics Inc.,United States,2018,539224,Health Care,Major Pharmaceuticals
vynt,Vyant Bio Inc.,United States,NA,677366,Health Care,Major Pharmaceuticals
wabc,Westamerica Bancorporation,United States,NA,117466,Finance,Major Banks
wafd,Washington Federal Inc.,United States,NA,403549,Finance,Major Banks
wash,Washington Trust Bancorp Inc.,United States,NA,74909,Finance,Major Banks
watt,Energous Corporation,United States,2014,952120,Capital Goods,Industrial Machinery/Components
wba,Walgreens Boots Alliance Inc.,United States,NA,4250108,Health Care,Medical/Nursing Services
wday,Workday Inc. Class A,United States,NA,1098027,Technology,Computer Software: Prepackaged Software
wdc,Western Digital Corporation,United States,NA,3109145,Technology,Electronic Components
wdfc,WD-40 Company,United States,1973,99537,Basic Industries,Industrial Specialties
wen,Wendy's Company (The),United States,NA,1650977,Consumer Services,Restaurants
wern,Werner Enterprises Inc.,United States,1986,611781,Transportation,Trucking Freight/Courier Services
wetf,WisdomTree Investments Inc.,United States,NA,479670,Finance,Investment Managers
weys,Weyco Group Inc.,United States,NA,15117,Consumer Non-Durables,Shoe Manufacturing
wfcf,Where Food Comes From Inc.,United States,NA,1642,Technology,Computer Software: Prepackaged Software
whf,WhiteHorse Finance Inc.,United States,NA,40051,Finance,Finance Companies
whlm,Wilhelmina International Inc.,United States,NA,126305,Miscellaneous,Business Services
whlr,Wheeler Real Estate Investment Trust Inc.,United States,2012,28586,Consumer Services,Real Estate Investment Trusts
wifi,Boingo Wireless Inc.,United States,2011,721661,Consumer Services,Telecommunications Equipment
wina,Winmark Corporation,United States,NA,8747,Miscellaneous,Diversified Commercial Services
wing,Wingstop Inc.,United States,2015,435005,Consumer Services,Restaurants
wint,Windtree Therapeutics Inc.,United States,NA,393202,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
wire,Encore Wire Corporation,United States,1992,81298,Basic Industries,Metal Fabrications
wisa,Summit Wireless Technologies Inc.,United States,2018,49805,Technology,Electronic Components
wish,ContextLogic Inc. Class A,United States,2020,3341428,Capital Goods,Recreational Products/Toys
wkhs,Workhorse Group Inc.,United States,NA,8141376,Capital Goods,Auto Manufacturing
wldn,Willdan Group Inc.,United States,2006,124345,Consumer Services,Military/Government/Technical
wlfc,Willis Lease Finance Corporation,United States,1996,5975,Capital Goods,Aerospace
wmg,Warner Music Group Corp. Class A,United States,2020,517441,Consumer Services,Movies/Entertainment
wmpn,William Penn Bancorporation,United States,2021,165211,NA,NA
wneb,Western New England Bancorp Inc.,United States,NA,64060,Finance,Savings Institutions
woof,Petco Health and Wellness Company Inc. Class A,United States,2021,1767848,Miscellaneous,Diversified Commercial Services
worx,SCWorx Corp.,United States,2016,233239,Health Care,Managed Health Care
wrld,World Acceptance Corporation,United States,1991,20585,Finance,Finance: Consumer Services
wsbc,WesBanco Inc.,United States,NA,222950,Finance,Major Banks
wsbf,Waterstone Financial Inc. (MD),United States,NA,99384,Finance,Savings Institutions
wsc,WillScot Mobile Mini Holdings Corp. Class A,United States,2015,749285,Technology,Diversified Commercial Services
