Symbol,Name,Country,IPO Year,Volume,Sector,Industry
SHOO,Steven Madden Ltd.,United States,1993,579865,Consumer Non-Durables,Shoe Manufacturing
SHSP,SharpSpring Inc.,United States,NA,71825,Technology,Retail: Computer Software & Peripheral Equipment
SHYF,The Shyft Group Inc.,United States,NA,155984,Capital Goods,Auto Manufacturing
SIBN,SI-BONE Inc.,United States,2018,155887,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
SIC,Select Interior Concepts Inc. Class A,United States,NA,58149,Capital Goods,Homebuilding
SIEB,Siebert Financial Corp.,United States,NA,86260,Finance,Investment Bankers/Brokers/Service
SIEN,Sientra Inc.,United States,2014,295430,Health Care,Medical Electronics
SIGA,SIGA Technologies Inc.,United States,NA,273589,Health Care,Major Pharmaceuticals
SIGI,Selective Insurance Group Inc.,United States,NA,205519,Finance,Property-Casualty Insurers
SILK,Silk Road Medical Inc.,United States,2019,280282,Health Care,Medical/Dental Instruments
SINO,Sino-Global Shipping America Ltd.,United States,NA,1078279,Transportation,Oil Refining/Marketing
SINT,SiNtx Technologies Inc.,United States,2014,934183,Health Care,Industrial Specialties
SIOX,Sio Gene Therapies Inc.,United Kingdom,NA,453191,Health Care,Major Pharmaceuticals
SIRI,Sirius XM Holdings Inc.,United States,NA,16333488,Consumer Services,Broadcasting
SITM,SiTime Corporation,United States,2019,62690,Technology,Semiconductors
SIVB,SVB Financial Group,United States,NA,996358,Finance,Major Banks
SKYT,SkyWater Technology Inc.,United States,2021,516701,Technology,Semiconductors
SKYW,SkyWest Inc.,United States,1986,236716,Transportation,Air Freight/Delivery Services
SLAB,Silicon Laboratories Inc.,United States,2000,1313432,Technology,Semiconductors
SLCT,Select Bancorp Inc.,United States,NA,37522,Finance,Major Banks
SLDB,Solid Biosciences Inc.,United States,2018,549976,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
SLGG,Super League Gaming Inc.,United States,2019,681435,Consumer Services,Publishing
SLGN,Silgan Holdings Inc.,United States,1997,182940,Consumer Durables,Containers/Packaging
SLM,SLM Corporation,United States,NA,6839464,Finance,Finance: Consumer Services
SLNO,Soleno Therapeutics Inc.,United States,2014,670455,Health Care,Major Pharmaceuticals
SLP,Simulations Plus Inc.,United States,NA,273043,Technology,Computer Software: Prepackaged Software
SLRC,SLR Investment Corp.,United States,2010,125580,Finance,Finance/Investors Services
SLRX,Salarius Pharmaceuticals Inc.,United States,2015,719183,Health Care,Major Pharmaceuticals
SLS,SELLAS Life Sciences Group Inc.,United States,NA,285904,Health Care,Major Pharmaceuticals
SMBC,Southern Missouri Bancorp Inc.,United States,NA,10809,Finance,Banks
SMBK,SmartFinancial Inc.,United States,NA,85307,Finance,Major Banks
SMCI,Super Micro Computer Inc.,United States,2020,211838,Technology,Computer Manufacturing
SMED,Sharps Compliance Corp.,United States,NA,151591,Public Utilities,Environmental Services
SMID,Smith-Midland Corporation,United States,NA,12997,Capital Goods,Building Materials
SMIT,Schmitt Industries Inc.,United States,NA,41048,Capital Goods,Industrial Machinery/Components
SMMF,Summit Financial Group Inc.,United States,NA,13880,Finance,Major Banks
SMMT,Summit Therapeutics Inc.,United Kingdom,2015,71235,Consumer Durables,Specialty Chemicals
SMPL,The Simply Good Foods Company,United States,NA,564499,Consumer Non-Durables,Packaged Foods
SMSI,Smith Micro Software Inc.,United States,1995,295615,Technology,Computer Software: Prepackaged Software
SMTC,Semtech Corporation,United States,NA,332687,Technology,Semiconductors
SMTI,Sanara MedTech Inc.,United States,NA,35981,Health Care,Industrial Specialties
SNBR,Sleep Number Corporation,United States,NA,663050,Consumer Durables,Home Furnishings
SNCA,Seneca Biopharma Inc.,United States,NA,2288642,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
SNCR,Synchronoss Technologies Inc.,United States,2018,450548,Technology,EDP Services
SNCY,Sun Country Airlines Holdings Inc.,United States,2021,111720,Transportation,Air Freight/Delivery Services
SND,Smart Sand Inc.,United States,2016,87303,Energy,Metal Fabrications
SNDX,Syndax Pharmaceuticals Inc.,United States,2016,1350498,Health Care,Major Pharmaceuticals
SNES,SenesTech Inc.,United States,2016,141606,Basic Industries,Multi-Sector Companies
SNEX,StoneX Group Inc.,United States,NA,179004,Finance,Investment Bankers/Brokers/Service
SNFCA,Security National Financial Corporation Class A,United States,NA,68995,Finance,Finance: Consumer Services
SNGX,Soligenix Inc.,United States,NA,757108,Health Care,Major Pharmaceuticals
SNOA,Sonoma Pharmaceuticals Inc.,United States,NA,20456,Health Care,Major Pharmaceuticals
SNPS,Synopsys Inc.,United States,1992,658897,Technology,EDP Services
SNRH,Senior Connect Acquisition Corp. I Class A,United States,2021,6837,NA,NA
SNSE,Sensei Biotherapeutics Inc.,United States,2021,15945,Health Care,Major Pharmaceuticals
SOHO,Sotherly Hotels Inc.,United States,NA,72755,Consumer Services,Real Estate Investment Trusts
SOLO,Electrameccanica Vehicles Corp. Ltd.,Canada,NA,2664854,Capital Goods,Auto Parts:O.E.M.
SOLY,Soliton Inc.,United States,2019,136150,Health Care,Medical/Dental Instruments
SONM,Sonim Technologies Inc.,United States,2019,669180,Capital Goods,Telecommunications Equipment
SONN,Sonnet BioTherapeutics Holdings Inc.,United States,NA,223294,Health Care,Biotechnology: Commercial Physical & Biological Resarch
SONO,Sonos Inc.,United States,2018,1346302,Consumer Services,Consumer Electronics/Video Chains
SP,SP Plus Corporation,United States,NA,87838,Miscellaneous,Other Consumer Services
SPFI,South Plains Financial Inc.,United States,2019,17284,Finance,Major Banks
SPKE,Spark Energy Inc. Class A,United States,2014,145158,Public Utilities,Power Generation
SPLK,Splunk Inc.,United States,2012,2026558,Technology,Computer Software: Prepackaged Software
SPNE,SeaSpine Holdings Corporation,United States,NA,108585,Health Care,Medical Specialities
SPOK,Spok Holdings Inc.,United States,NA,71090,Public Utilities,Telecommunications Equipment
SPRB,Spruce Biosciences Inc.,United States,2020,261142,Consumer Durables,Specialty Chemicals
SPRO,Spero Therapeutics Inc.,United States,2017,81844,Health Care,Major Pharmaceuticals
SPRT,Support.com Inc.,United States,2000,416960,Technology,EDP Services
SPSC,SPS Commerce Inc.,United States,2010,121064,Technology,EDP Services
SPT,Sprout Social Inc Class A,United States,2019,309069,Technology,EDP Services
SPTK,SportsTek Acquisition Corp. Class A,United States,2021,1396,Finance,Business Services
SPTN,SpartanNash Company,United States,NA,243074,Consumer Non-Durables,Food Distributors
SPWH,Sportsman's Warehouse Holdings Inc.,United States,2014,463521,Consumer Services,Other Specialty Stores
SPWR,SunPower Corporation,United States,2005,3456944,Technology,Semiconductors
SQBG,Sequential Brands Group Inc.,United States,NA,32922,NA,NA
SQFT,Presidio Property Trust Inc. Class A,United States,2020,57714,Consumer Services,Real Estate Investment Trusts
SRAC,Stable Road Acquisition Corp. Class A,United States,2019,446211,NA,NA
SRAX,SRAX Inc. Class A,United States,NA,241898,Technology,Advertising
SRCE,1st Source Corporation,United States,NA,54683,Finance,Major Banks
SRCL,Stericycle Inc.,United States,1996,213873,Public Utilities,Environmental Services
SRDX,Surmodics Inc.,United States,1998,55840,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
SREV,ServiceSource International Inc.,United States,2011,355308,Technology,Retail: Computer Software & Peripheral Equipment
SRGA,Surgalign Holdings Inc.,United States,NA,832633,Health Care,Industrial Specialties
SRNE,Sorrento Therapeutics Inc. ,United States,NA,5179494,Health Care,Biotechnology: Commercial Physical & Biological Resarch
SRPT,Sarepta Therapeutics Inc. (DE),United States,NA,784370,Health Care,Major Pharmaceuticals
SRRA,Sierra Oncology Inc.,Canada,2015,2668,Health Care,Major Pharmaceuticals
SRRK,Scholar Rock Holding Corporation,United States,2018,252084,Health Care,Major Pharmaceuticals
SRTS,Sensus Healthcare Inc.,United States,2016,7920,Health Care,Medical/Dental Instruments
SSAA,Science Strategic Acquisition Corp. Alpha Class A,United States,2021,6116,Finance,Business Services
SSB,South State Corporation,United States,NA,391176,Finance,Major Banks
SSBI,Summit State Bank,United States,2006,4298,NA,NA
SSKN,Strata Skin Sciences Inc.,United States,NA,35670,Health Care,Medical/Dental Instruments
SSNC,SS&C Technologies Holdings Inc.,United States,2010,1176782,Technology,EDP Services
SSNT,SilverSun Technologies Inc.,United States,NA,113058,Technology,Computer Software: Prepackaged Software
SSP,E.W. Scripps Company (The) Class A,United States,NA,305315,Consumer Services,Broadcasting
SSRM,SSR Mining Inc.,Canada,NA,1226608,NA,NA
SSSS,SuRo Capital Corp.,United States,2011,89049,Finance,Finance/Investors Services
SSTI,ShotSpotter Inc.,United States,2017,30492,Technology,Computer Software: Prepackaged Software
STAA,STAAR Surgical Company,United States,NA,373830,Health Care,Ophthalmic Goods
STAF,Staffing 360 Solutions Inc. (DE),United States,NA,1931816,Technology,Diversified Commercial Services
STBA,S&T Bancorp Inc.,United States,NA,182672,Finance,Major Banks
STCN,Steel Connect Inc.,United States,NA,82710,NA,NA
STEP,StepStone Group Inc. Class A,United States,2020,112604,Finance,Finance/Investors Services
STFC,State Auto Financial Corporation,United States,1991,22618,Finance,Property-Casualty Insurers
STIM,Neuronetics Inc.,United States,2018,202664,Health Care,Managed Health Care
STKL,SunOpta Inc.,Canada,NA,1394936,NA,NA
STKS,The ONE Group Hospitality Inc.,United States,NA,163575,Consumer Services,Restaurants
STMP,Stamps.com Inc.  ($0.001 Par Value),United States,1999,141306,Technology,EDP Services
STND,Standard AVB Financial Corp.,United States,NA,7171,Finance,Commercial Banks
STOK,Stoke Therapeutics Inc.,United States,2019,129361,Health Care,Major Pharmaceuticals
STRA,Strategic Education Inc.,United States,1996,113167,Miscellaneous,Service to the Health Industry
STRL,Sterling Construction Company Inc,United States,NA,169812,Capital Goods,Oilfield Services/Equipment
STRM,Streamline Health Solutions Inc.,United States,NA,159828,Technology,EDP Services
STRO,Sutro Biopharma Inc.,United States,2018,206832,Health Care,Major Pharmaceuticals
STRR,Star Equity Holdings Inc.,United States,NA,203269,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
STRS,Stratus Properties Inc.,United States,NA,9114,Consumer Services,Homebuilding
STRT,STRATTEC SECURITY CORPORATION,United States,NA,114620,Capital Goods,Auto Parts:O.E.M.
STSA,Satsuma Pharmaceuticals Inc.,United States,2019,71448,Health Care,Major Pharmaceuticals
STTK,Shattuck Labs Inc.,United States,2020,258810,Health Care,Major Pharmaceuticals
STXB,Spirit of Texas Bancshares Inc.,United States,2018,34199,Finance,Commercial Banks
SUMO,Sumo Logic Inc.,United States,2020,829929,Technology,Retail: Computer Software & Peripheral Equipment
SUMR,Summer Infant Inc.,United States,NA,50206,Capital Goods,Office Equipment/Supplies/Services
SUNS,SLR Senior Investment Corp.,United States,NA,37025,Finance,Finance/Investors Services
SUNW,Sunworks Inc.,United States,NA,2551932,Technology,Semiconductors
SUPN,Supernus Pharmaceuticals Inc.,United States,2012,649154,Health Care,Major Pharmaceuticals
SURF,Surface Oncology Inc.,United States,2018,966365,Health Care,Major Pharmaceuticals
SVAC,Starboard Value Acquisition Corp. Class A,United States,2020,417017,NA,NA
SVC,Service Properties Trust,United States,NA,754134,Consumer Services,Real Estate Investment Trusts
SVMK,SVMK Inc.,United States,2018,374367,Technology,EDP Services
SVOK,Seven Oaks Acquisition Corp. Class A,United States,2021,48648,NA,NA
SVRA,Savara Inc.,United States,NA,1942171,Health Care,Major Pharmaceuticals
SVVC,Firsthand Technology Value Fund Inc.,United States,NA,5901,Finance,Finance/Investors Services
SWAV,ShockWave Medical Inc.,United States,2019,265595,Health Care,Medical/Dental Instruments
SWBI,Smith & Wesson Brands Inc.,United States,NA,911791,Consumer Non-Durables,Ordnance And Accessories
SWIM,Latham Group Inc.,United States,NA,8260839,Capital Goods,Engineering & Construction
SWIR,Sierra Wireless Inc.,Canada,NA,142573,Basic Industries,Metal Fabrications
SWKH,SWK Holdings Corporation,United States,NA,11295,Finance,Finance/Investors Services
SWKS,Skyworks Solutions Inc.,United States,NA,2425365,Technology,Semiconductors
SWTX,SpringWorks Therapeutics Inc.,United States,2019,206931,Health Care,Major Pharmaceuticals
SYBT,Stock Yards Bancorp Inc.,United States,NA,31844,Finance,Major Banks
SYBX,Synlogic Inc.,United States,2015,584240,Health Care,Major Pharmaceuticals
SYKE,Sykes Enterprises Incorporated,United States,1996,103317,Technology,EDP Services
SYNA,Synaptics Incorporated $0.001 Par Value,United States,2002,294422,Technology,Computer peripheral equipment
SYNH,Syneos Health Inc. Class A,United States,2014,548756,Health Care,Biotechnology: Commercial Physical & Biological Resarch
SYNL,Synalloy Corporation,United States,NA,11052,Basic Industries,Steel/Iron Ore
SYPR,Sypris Solutions Inc.,United States,NA,130071221,Capital Goods,Auto Parts:O.E.M.
SYRS,Syros Pharmaceuticals Inc.,United States,2016,626644,Health Care,Major Pharmaceuticals
TACO,Del Taco Restaurants Inc.,United States,2014,419183,Consumer Services,Restaurants
TACT,TransAct Technologies Incorporated,United States,1996,9128,Technology,Computer peripheral equipment
TAIT,Taitron Components Incorporated Class A,United States,1995,13287,Technology,Electronic Components
TANH,Tantech Holdings Ltd.,China,2015,642851,NA,NA
TARA,Protara Therapeutics Inc. ,United States,2014,1123401,Health Care,Major Pharmaceuticals
TARS,Tarsus Pharmaceuticals Inc.,United States,2020,48066,Consumer Durables,Specialty Chemicals
TAST,Carrols Restaurant Group Inc.,United States,2006,239815,Consumer Services,Restaurants
TAYD,Taylor Devices Inc.,United States,NA,11893,Capital Goods,Industrial Machinery/Components
TBBK,The Bancorp Inc,United States,NA,436119,Finance,Major Banks
TBCP,Thunder Bridge Capital Partners III Inc. Class A,United States,2021,54920,NA,NA
TBIO,Translate Bio Inc.,United States,2018,753365,Consumer Durables,Specialty Chemicals
TBK,Triumph Bancorp Inc.,United States,2014,174383,Finance,Major Banks
TBLT,ToughBuilt Industries Inc.,United States,2018,1089434,Capital Goods,Diversified Manufacture
TBNK,Territorial Bancorp Inc.,United States,2009,17049,Finance,Savings Institutions
TCBI,Texas Capital Bancshares Inc.,United States,2003,1071736,Finance,Major Banks
TCBK,TriCo Bancshares,United States,NA,117320,Finance,Major Banks
TCDA,Tricida Inc.,United States,2018,224953,Health Care,Major Pharmaceuticals
TCF,TCF Financial Corporation,United States,NA,1431793,Finance,Major Banks
TCFC,The Community Financial Corporation,United States,NA,25243,Finance,Major Banks
TCMD,Tactile Systems Technology Inc.,United States,2016,130495,Health Care,Medical/Dental Instruments
TCON,TRACON Pharmaceuticals Inc.,United States,2015,105052,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
TCPC,BlackRock TCP Capital Corp.,United States,2012,130273,Finance,Finance/Investors Services
TCRR,TCR2 Therapeutics Inc.,United States,2019,255503,Health Care,Major Pharmaceuticals
TCX,Tucows Inc. Class A,Canada,NA,23301,Technology,EDP Services
TDAC,Trident Acquisitions Corp.,United States,2018,114261,NA,NA
TDUP,ThredUp Inc. Class A,United States,2021,427751,Consumer Non-Durables,Department/Specialty Retail Stores
TELA,TELA Bio Inc.,United States,2019,18665,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
TENB,Tenable Holdings Inc.,United States,2018,858797,Technology,EDP Services
TENX,Tenax Therapeutics Inc.,United States,NA,71249,Health Care,Biotechnology: Commercial Physical & Biological Resarch
TER,Teradyne Inc.,United States,NA,1257485,Capital Goods,Electrical Products
TERN,Terns Pharmaceuticals Inc.,United States,2021,48594,Health Care,Major Pharmaceuticals
